,M10,M12,M14,M15,M16,M17,M18,M19,M2,M20,M21,M23,M24,M25,M26,M27,M28,M29,M3,M30,M31,M33,M35,M36,M37,M38,M39,M4,M40,M41,M43,M44,M45,M46,M47,M48,M5,M6,M7,M8,M9,P10,P12,P14,P15,P16,P17,P18,P19,P2,P20,P21,P23,P24,P25,P26,P27,P28,P29,P3,P30,P31,P33,P35,P36,P37,P38,P39,P4,P40,P41,P43,P44,P45,P46,P47,P48,P5,P6,P7,P8,P9
15.45769231,5.819446706,13.6542516,14.54260172,0,13.2236256,22.87748596,18.98330891,3.644677731,2.28847132,33.71021362,21.19968736,4.611657773,10.94149236,24.41806638,1.07782643,0.563427048,0.291435391,0.174165215,3.670770573,11.97909606,21.21401831,11.47679687,10.62836492,3.989793375,0.611052369,18.48576381,13.68611751,0.799809289,0.168112898,0.402500399,0.911082976,1.237477517,3.748656107,0.791347445,1.554522139,0.50303718,0.78034412,2.901493237,13.2936348,17.78330681,0.815222143,12.89593813,21.26754648,12.71950262,0,5.710474819,18.97424193,14.05127225,8.920938486,0,15.17690764,9.280326199,5.330889458,7.8420735,16.72588444,0,3.331598743,2.165308811,0.61155752,3.360155429,18.32187365,23.95028548,17.22262063,22.62599602,20.36399005,0.719917177,19.57206831,5.772461616,1.380065945,0.495417885,5.97874941,0.563879457,1.214101062,1.301648815,0.232628114,1.135939799,0.209587724,0.699171696,13.78384231,27.42539302,17.86487507,3.500602628
15.538,0,0,0,0,6.722138603,0,0,0,0,0,0,6.138214936,0,0,0,0,0,0,3.352934073,4.088838544,5.344759462,0,3.594095323,0,0,0,4.177032352,0,0,0.569954167,0,2.075969338,0,1.909005403,0,2.085665042,0,3.5919284,9.218919238,0,0,0,0,2.898484739,0,2.598809657,0,0,4.666510186,6.153214362,4.86191232,0,3.992331336,3.891614312,8.69201023,0,0,0,1.090493797,0,0,0,0,0,0,0,0,0.841885603,0,0,0,0,0,1.184263212,1.396963348,0,0,0,0,0,0,0
15.62272727,0,0,0,0,2.167209318,0,0,0,0,0,0,14.51260911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.032507284,0,8.249605433,0,12.3358642,0,0,0,0,0,0,0,5.656609973,0,0,9.709881858,0,0,0,8.529139829,0,0,0,0,0,3.343875328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.653929734,4.036282337,0,0,0,0,0,0,0
15.695,0,0,0,0,0,0,0,0,0,0,0,0.564801053,0,0,0,0,0,0,0,0,0,0,0,0.169743505,0,0,0,0,1.077451599,0,0,0,0.127267631,2.279057735,0,0,0,0,0,0,0.584647944,0,0,0,0,0,0,0,0,0,0,0,0.229728027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064505051,0,0,0,0,0,0.121929345,0.214882756,0,0,0,0,0,0,0
15.74219178,0.680559279,1.488035316,5.741246542,0,1.571828287,0,4.084077455,0.459460482,1.928880246,3.223272375,2.077545134,1.316359181,4.302940157,1.473008403,0.561207838,1.52675686,0.204605618,0.254459496,0,0.888678818,1.372904802,0.891907429,5.647462341,0.251947573,1.597074561,1.072981044,0.711879968,0,0.38351612,1.419707371,2.744807206,0.946885374,0.421130865,1.121636141,20.06625513,1.564859554,0.670685333,6.993360734,2.046257614,3.331977973,2.024255874,1.670186173,2.186084377,0,13.83310781,0.528646049,2.18014909,7.421569663,0.775066955,0,5.206653552,14.86968569,0.82907798,0.880274683,3.200408409,0,3.581399404,0.751032092,0.251013144,2.55336496,1.15594359,2.204313927,0.953593541,1.664963658,1.3702795,0.25820954,1.029149621,0.371723643,4.395980256,0.400154589,0.931784322,0.539465937,1.16018687,0.321878042,0.713410995,3.444839855,0.24484123,0,2.836130543,1.998748893,0,1.076080257
15.82555556,0,0,0,0,0,0,0,0,0,0,0,0.471218935,0.282928539,0,0,0,0,0,0,0,0.320013282,0,0,0,0,0,0,0,0,0,0,0,0,0.099689594,0,0,0,0,0,0,0,0,0,0,0,0.232148248,0,0,0,0,0,0,0.242088514,0,0,0,0,0,0,0,0,0,0.401584899,0,0,0,0,0.090987643,0,0,0,0,0,0,0.139690985,0,0,0,0,0,0,0
15.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353756036,0,0,0,0,0,0,0,0.231396348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236820879,0,0,0,0,0.104319854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113713504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258708474,0,0,0,0,0,0,0,0.498927051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083271129,0,0,0,0,0,0,0,0
16.20714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573443055,0,0,0.110893012,0,0,0,0,0,0,0,0,0.519541405,0,0,0,0,0,0,0,0,0,0,0,0,0.247108932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554436755,0,0,0,0,0.183048443,0,0,0,0,0,0.297071422,0,0,0,0,0,0,0,0
16.2865,0,0,0,0,1.054606405,0,1.601300615,0.585600923,2.631216837,0,0,2.011486382,1.569447427,1.118353016,0,0,0,0.235060068,0,1.062795636,1.901105672,1.58380921,1.156956912,0.341863656,0,1.390232583,1.055175572,0,0,0,0,0,0.708778201,0.376579482,0,0.619916999,0,1.299545823,0,0,0,0.733727159,1.625806206,0,0,0.927654204,0,0,1.378379081,0,0,1.037790975,1.039247066,1.155825623,1.76893417,0,0.44787391,0,0.367227941,0,1.147104115,3.657409837,2.108808579,1.715019637,1.754972946,0,1.299281261,0.535070882,0,0,0,0,0,0.323622822,0.392193068,0,0.23581374,0,1.616253834,0,0,0
16.3974359,2.584004227,4.365523023,11.04203785,0,7.660640252,9.479600958,8.540257389,0,0,9.717378778,6.482864844,0,0,7.685317351,0,0,0,0,0,4.8248049,5.728147048,0,5.391243196,2.012419997,0,11.05458289,8.209153883,0,0,0,0,0,2.040956254,0,0,0,0,0,7.167549139,11.15987664,0,2.399863247,5.723834885,5.376831978,0,0,8.710634193,10.86755125,0,0,11.64874666,2.488432381,0,0,6.408613513,0,0.890749362,0.794196713,0,0,5.005436099,7.72677299,0,9.621148323,7.846814876,0,6.6551062,2.121415739,0,0,1.16668163,0,0,0,0,0,0,0,3.988386367,4.543187023,6.196096209,0.803808392
16.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548764191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275250704,0,0,0,0,0
16.71571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893315009,1.264476126,0,1.343505906,0.343024149,0,0,0.685340033,0,0,0,0,0,0,0,0,0,0,0,0,0,5.821519561,0,1.261935603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.541807047,0,1.700941073,0,0.402829555,1.421300145,0.340229609,0,0,0,0,0,0,0,0,0,0,2.065394858,0,0,1.285411611
16.85142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166704485,0,0.577786599,0.579416991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451260908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788833289,0,0.660774391,0,0,0.63844012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.97470588,0,0,0,0,0,0,0,0.181176476,0,0,0,0,0,0,0,0,0,0,0,0.607551533,0.863186441,0,0,0.183211687,0,0.749843941,0.738184511,0,0,0,0,0,0.22502802,0,0,0,0,0,0,0,0,0,0.661953156,0,0,0,0,0,0.394211966,0,0,0,0,0.397726423,0,0,0,0,0.136478268,0,0,1.112535356,0,0.820429743,1.100419999,0,0.908405919,0.27115529,0,0,0,0,0,0,0,0,0,0,1.088714708,0,0,0
17.325,0,0,0,0,0,0,0,0,0,0,0,3.623672566,0,0,0,0,0,0,0,0.619735802,0.491212259,0,0,0,0,0,0.554650754,0,0,0.615365791,0,1.381258701,0,0,0,1.939404385,0,0.704919985,0,0,0,0,0,0,0,1.144399289,0,0,1.483960028,0,0,0,2.694462148,1.892921781,0,0,0,0,0.688836417,0,0,0,0,0,0,0,0.775594419,0.218849028,0,0,0,0.458743885,2.002797158,11.18983996,2.185924276,0,0,0,0,0,0,0.425878597
17.40942623,0,1.388379464,7.76539761,0,2.367744443,0,3.070123951,1.018426402,4.388867293,0,7.15531962,5.182784683,0,2.098489336,0.42814865,1.520142829,0,0,0,1.554430827,1.33651795,3.273767804,6.56755659,0.51859754,1.062076409,1.867603954,1.484666346,0,0.295535225,1.240256143,2.476431002,1.050509992,0.501600786,1.775455902,12.41274,2.056040918,0,11.28190952,0,0,1.363356153,1.416273984,1.71960928,0,10.94112052,1.26702115,0,6.116288011,1.779039642,0,7.782912298,18.54276257,2.441231249,2.38014037,0,0,4.941836566,0.674470107,0.590271328,5.427744524,1.404121052,2.166606815,2.284804884,2.010975034,1.964332388,0.282299381,1.731237962,0.520014315,3.370053616,0,0.825266204,0.849684326,2.181802779,0,1.503573007,3.764929987,0.767034611,0,1.951355322,0,9.089403275,0.808904147
17.51333333,0,0,0,0,0,0,0,0,0,0,3.723176627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12362362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386294071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.62533333,0,1.08168594,0,0,2.687277977,2.09505841,2.460088602,0,0,0,2.163564841,0,0,2.103281207,0,0,0,0,0,1.241853667,1.473629064,0,1.221818682,0,0,0,1.65940088,0,14.65988063,0,0,0,0,0,0,1.567857344,0,1.776109368,2.284756981,0,0,0.691663028,0,0,0,1.636201101,0,0,2.428901763,0,0,0.850669676,1.613177011,2.574194714,1.933073985,0,0,0,0.528479711,0,1.0989992,0,3.731740105,2.288904508,1.996814572,0,2.484243199,0.568423448,0,0,0,0,0,0,2.004099634,0,0,0,0,1.74017569,0,0
17.81857143,0.628085809,0,0,0,2.534825538,0,1.718713292,0,0,0,0,0,0,1.789479619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621108051,0,0,0,0,0,0,0,0,0.57770822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.678958742,0,0,0
17.95647059,0,0,0,0,1.606491816,0,0,0,0,0,1.567133903,0,0,1.698735476,0,0,0,0,0,0.953740176,0.713240357,0,0.830279881,0.293918904,0,1.822401726,1.149820332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17541168,0,0,0,0,0,0,0,0,0.664967268,0,0,0,0,0,0,0,0,1.093413454,1.243052425,0,1.819005002,1.947122349,0,1.088470546,0.460678667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.22411765,0,0.858990407,0,0,0,0,0,0.587825203,0,0,0.802179232,0,1.048165057,0,0.851475399,0,0,0,0,0,0.405091636,1.661538497,0,0.442873067,0.572157862,0,0.59346146,0,1.110394875,0.414080242,1.100461489,0,0,1.815615414,0,1.643201837,0,0,0,0,0,0.673079776,0,0,0,0,0,0,1.331318508,0,0,0,0.940218381,1.285134951,0,0,0.414211196,0,0.61334577,0,0.748684313,0.726429397,0.837008608,0.734081477,0,0.25510038,0.70896852,0.292498831,0,0.36707869,0,0,1.761661281,1.089283948,1.004278333,0.796521937,0,0,1.757725902,0,0,0
18.295,0,0,0,0,0,0,0,0,0,0,0,6.448849221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.139189985,0,4.726475666,0,0,0,0,0,0,0,3.486978088,0,0,0,0,0,0,3.101144018,0,0,0,0,0,2.106164797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.122606485,1.787617085,0,0,0,0,0,0,0
18.71884615,0,0,0,0,0,0,0,0.426400539,1.776649201,0,0,1.39266447,0.642433266,0,0.402038317,0.455032911,0.335023693,0,0,0,0.367268195,1.706770634,0,0,0.60783119,0,0,0,0.475621546,0.367679759,0,0,0,0,0,1.035006614,0,0.476173334,0,0,1.198208948,0,0.456058382,0,0,0.524617963,0,0,1.13031668,0,0,0,0,1.417226927,0,0,0.59648214,0,0,0,1.130357023,0,0.966014416,0,0,0.500163308,0,0,0,0.525060016,0,0,0,0.258624548,0,0,0.357624537,0,0,0,0,0
18.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.188956076,0,0.873739205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.743805604,0,0,0,0,0,0,0,5.900512451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.253423234,0,0,0,0,0,0,0,0,0,0,0
19.05166667,0,0,0,0,1.546768997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473567674,0,0,0.324739543,0,1.167476658,1.14692853,0,0,0.327661831,0,0,2.817693302,0.570506451,0,0,0,0,0,0,0,0,0.857556979,0,0,0,2.504358708,0,0,0,0,0.491477073,0,1.096116229,0,0,0,0,0,0,0,0.803591184,0,0.977451091,1.234651375,0,1.560584544,0.407939872,0,0,0,0,0,2.903520486,0,0,0,0,0,0,0,0
19.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096865397,0,0,0,0.5162731,0,0,0,1.269801169,1.231782351,0,0,0,0,0,0,0.136072764,0,0,0,0,0,0,0,0,0,0,0,0.220008595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365127056,0,0,0,0,0,0,0,0,0,0,0,0.18072247,0,0,0,0,0,0,0
19.20891892,0,0,0,0,1.948956212,0,0,1.347143916,3.205723467,0,1.205327623,1.444241771,2.27100113,0,0,0,0,0.271660416,0,1.687746607,1.133498168,2.835704268,0.952748473,0.827292672,0.335862178,2.086944725,1.68496101,0,0.087613697,0,0,0,2.525643921,0.475476469,0,0.492163162,0,0.73684548,0,0,2.471255254,0,1.814084848,0,0,1.162631808,0,0,1.996573349,0,0,0.874291422,1.60579485,2.173931438,0,0,0,0,0.43270228,0,0.676064174,1.662345373,2.470822766,2.373793502,2.946195857,0,1.922000823,1.11370455,0,0,0,0,0,0,0.588744125,0,0.256320659,0,0,0,0,0
19.52538462,0,0,0,7.24418673,0,0,5.90089147,0,0,0,0,0,0,0,5.668175116,7.668816605,6.149208124,6.189793482,12.77610244,0,0,0,1.733360777,0,7.32447415,3.642124172,0,5.643884188,2.47761575,6.017709563,2.897272274,7.354484173,4.189147102,0,0,0,5.22917977,0,0,13.66782433,5.779629481,0,0,0,5.186702857,0,0,0,0,0,0,1.576802359,0,0,5.472348166,5.481707175,5.863503211,6.764062529,6.179681691,6.524426572,5.435333116,0,0,3.397050915,0,6.982195578,0,0,3.857025218,5.64430236,6.535207432,2.052287869,6.285964795,0,0,4.616779665,0,7.670357882,0,6.013075362,0,4.629831495
19.57333333,0,0,0,0,0,0,0,0,0,0,0.617249221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212226019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470199874,0,0,0
19.6197619,1.594197882,2.553458526,0,0,0,0,0,0,0,0,1.474240246,0,0,0,1.104076661,1.790599146,0.980214582,1.33054045,0,2.199214112,0.896604954,0,0,1.229316871,1.907177229,0.795662815,2.696112108,0,0.423549451,1.221809746,1.451340089,0,1.872573726,0,0,0,1.753181719,0,0,0,2.177636448,0,0.966520836,0,0,0,0,0,0,4.804996141,0,0.592268182,1.458434106,0,0,0,1.536094748,2.484831997,1.521366487,0,1.251820772,1.356073881,0,0.928489055,0.990896488,1.075922578,1.840195951,1.241385153,0,0.756373217,1.202915872,0.599122705,3.378779864,0,4.013029195,0,1.197615557,1.72721249,1.680770132,0,0,0.938902777
19.66514286,1.444163473,1.911963476,0,0,3.84526202,2.376667739,4.211930188,1.192458258,0,0,1.96007913,2.180529548,1.932261199,3.393577921,0,0,0,0,0,1.62089302,1.088467587,2.536420135,1.687062842,0.898154023,0,2.183630366,2.111564262,0,0,0,0,0,0,0,0,0,0,1.244053174,0,0,0,0,1.281393686,0,0,1.126207221,6.51561233,3.308958172,1.705971743,0,0,0.648714687,1.388198459,1.797605704,0,0,0,0,0,0,1.148105963,1.280200581,2.612202062,1.582548107,1.947826715,0,1.865300691,0.971978473,0,0,0.574942026,0,0,0,0,0,0,0,1.654523818,0,0,0
19.72268293,3.994310057,7.998673426,10.68544535,62.00923254,13.95281113,10.57020314,10.87379893,3.397900255,23.02231886,13.90331607,7.95740889,5.353043621,7.360583763,9.517562996,43.2907376,54.22162228,44.68322264,35.23752221,31.38593754,5.448994678,3.956869038,10.11900468,4.060295161,2.630411444,54.02509041,12.03832799,8.039138755,26.46314767,18.88356082,44.46686537,5.857130329,10.507363,9.630732836,4.096302838,7.126983502,12.87207094,26.32558749,2.87073592,18.22841184,28.06268778,30.84500724,2.719663388,6.118879645,12.22827478,25.56864109,4.023243916,13.7066953,10.71633302,6.082373179,33.82806524,10.61096914,3.526154169,4.521403832,7.167252819,9.686237422,46.04723904,41.41407704,47.34895972,41.42929826,9.771975269,24.29255105,5.297304107,9.143525257,7.735106147,7.285149489,59.41836521,9.413113492,3.132534593,21.20013021,51.84308453,44.72560563,6.970344837,10.85347303,9.497222435,4.356087192,12.09310652,9.235304325,33.96131049,5.30066433,7.130010966,14.73693777,30.93633041
19.86137931,0,1.490486972,0,0,0,0,0,0.491071981,1.519104762,0,0,0,0.768037048,0,0,0,0,1.329200849,0,1.070283346,0.384043419,0,0,0.652407842,0,0,1.129345586,0,0,0,0,0,0.66973014,0.814505966,0,1.316658631,1.253981409,0,0,0,2.317678928,0,0.659179819,0,0,0.649054771,0,0,0.802516701,0,0,0,0.94179384,1.257539813,0,0,1.666774136,2.252444166,0,0,0.492406878,0.722260427,0,0,0,0,0.900814505,0.746751041,0,0,0,0,1.540399555,0,1.268189879,0,0.762343263,0,2.486662396,0,0,0
19.97269231,0,0,0,0,0,0,0,0.515961966,1.141909653,0,0,0.873535132,1.109526466,0,0,0,0,0.523788463,0,0,0,1.501486857,0,0.286251589,0.359579962,1.037803086,0.868560929,0,0.666761009,0.64744493,0,0,0,0.445622995,0,0.734575784,0,0,0,0,0,0,0,0,0,0.584453039,0,0,0.778066098,0,0,0.483617395,0.929610826,1.008707757,0,0,0,0,0.872179723,0,0,0,1.150071362,0,0,0.549625122,0,0.301335145,0,0,0,0,0,0.248600677,0.437698176,0,0.384967216,0,0,0,0,0
20.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25568994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182631316,0,0,0,0,0
20.18,0,0,0,0,0,0,0,0,0,0,0,0.261081426,0,0,0,0,0,0,0,0.774368107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409079622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416107453,0,0,0,0,0,0,0,0
20.25794118,0,0,0,0,0,0,0,0.411347048,0.763035917,0,0.828496246,0.518949956,2.04857917,0,0,0.621288909,0,0.22688609,0,0,0,0.758156919,1.408625284,0.148342697,0.285160761,0,0,0,0,0.569733211,0,0,0.382647925,0.606601965,2.5018108,0.607343165,0,6.190431083,0,0,0,0,0,0,4.689525615,0.322619445,0,2.145031288,0.639434715,0,0,9.597774785,0.455158504,0.488716576,0,0,1.700821347,0,0.286997521,6.07946384,0,0,0.632110707,0,0,0,0,0.14041652,0,0,0,0,0,0.387855584,0.634479729,3.152588546,0,0,0,0,7.433949958,1.154287671
20.361875,3.93620374,1.339458026,0,0,0,0,0,1.442013949,0,0,0,0,1.334236486,0,0,0,0.485995679,0.392061395,0,0.733609004,0,0.819272074,0,4.328914385,0,0,1.158417004,0,11.74670479,0.273222287,0,0,1.511056139,18.26310946,0,0.539160172,0.676935333,0,0,0,0.653262117,0,0,0,0,1.249721435,0,0,0.744674344,0,0,0,1.064455574,0.62397108,0,0,0,0.730661846,0.467985402,0,0,2.694067231,1.050016015,0,0,0,0,1.428800485,0,20.43480294,0,0,1.774810647,2.471547552,3.813094253,0,0.567149782,1.05867248,0,0,0,0
20.45466667,0,0,0,0,0,0,0,0,0.532888566,0,0,0.307606349,0.3707977,0,0,0,0.67440139,0.570729545,0,0,0,0,0,0.653653347,0,0,0,0,3.479336907,0,0,0,0,2.163202798,0,0,0.773558475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357422457,0,0,0,0,0,0.312635859,0,0,0,0.348215126,0,0,0,0,0,0,0,0,0,1.532778766,0,1.069170346,0,0.190644263,0,0,0,0,0
20.51086207,3.318686999,2.267348156,2.690648602,0,3.850294659,2.186157061,2.892389986,2.810096542,0,4.163726846,2.916213401,1.265448373,2.181713981,2.739968157,0.825246087,0.691770424,0,0,0,1.551598155,1.141690629,4.802913576,1.084188348,1.785178563,0.566690373,3.493925537,2.620330702,0,0,0.904791519,1.490902764,1.771908111,1.649232031,0.574266577,0,0,0,0.549797893,2.501419544,0,0.636910967,1.233793376,1.701782688,3.886450588,0,2.330440502,4.622440413,2.977694773,1.528126041,0,2.658195148,0.827105151,1.267623148,2.305708318,2.056263965,0,0,1.319332062,0.159006628,0,1.957185647,1.589223414,2.440723179,2.590562533,2.103800739,0,3.012379575,2.441596103,0,0,1.022677673,0.68158553,0,2.117676566,0.4055305,0,0.637842718,0,1.58659382,0,0,0.760106016
20.568,0,0.647909349,0,0,1.571281517,0,0,0,0,0,0,0.371078122,0.646161656,0,0,0,0,0,0,0.529141163,0.339718762,1.307403734,0,0,0,1.890587851,0.818705251,0,0,0,0,0,0.217647569,0,0,0,0,0,0,0,0,0,0.510281414,0,0,0.360492796,0,0,0.683332358,0,0,0.383892283,0.357084127,0.691942133,0,0,0,0,0,0,0,0.493379356,0.679999989,0.68224051,0,0,0.817951458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.8027027,1.467471819,2.871023366,0,0,1.401682148,0,0,1.52567852,1.138884394,0,0.907555023,1.424112293,2.633220827,0,0,0,0,0.214992078,0,0.711925434,1.431901777,4.548591099,1.132306032,0.671894701,0,2.28449875,1.266336252,0,0.121616419,0,0,0,0.25112219,0,0,0.503418789,0,0,0,0,0,0,0.816608086,0,0,1.34299334,2.721120919,0,2.947775005,0,0,0.55445748,1.573933125,2.967710665,0,0,0,0,0.383075394,0,0.584040817,2.336294329,3.474474655,1.148319804,1.590759508,0,3.154866241,0.702726285,0,0,0,0,0,0.23490929,0.439630972,0,0.295818875,0,0,0,0,0
20.84133333,0,0,0,0,2.587230031,0,0,0,0,0,1.123663821,0,0,0,0,0,0,0.097321248,0,1.314492856,0,0,0,1.17229481,0,1.769689695,1.303786352,0,0,0,0,0,0,0,0,0,0,1.401052571,0,0,0,0,1.392013286,0,0,0,1.85692737,0,0,0,0,0.848707603,0,0,0,0,0,0,0.231465133,0,0,0,0,0.899147649,0,0,0,0.606960725,0,0,0,0,0,0.110747892,0,0,0,0,0,0,0,0
21.00333333,0,0,0,0,0,0,0,0,0,0,0,0.224649829,0.369610063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075866825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.09,0,0,0,0,0,0,0,2.405027809,0,0,0,0,0,0,0,0.616430223,0.43435989,0,0,0,0,2.758143904,0,0,0,0,0,0,0,0,0.686745575,0,7.807060582,3.578895515,0,0,0.688819018,0,0,0,0.560101494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05119252,0,0,0,0,0
21.12214286,3.236491978,0,0,0,0,0,0,0,1.015272954,0,1.819585104,0,1.741344413,0,0.561600474,1.018485995,0.964576096,1.301244259,0,0,0,0,0,2.737688468,0.63871287,2.484500081,0,0,0.411299283,0,1.040299531,2.070677167,0,0,0,0.671571419,1.021666186,0,0,0,1.540794628,0,3.110172541,4.588515311,0,1.780014258,2.87789345,4.032867959,1.231218882,0,6.404475058,0.608804976,0,2.207879015,0,0,0,1.894118792,0,0,1.19137954,2.133239162,2.175734362,1.060574011,0,1.436661323,2.407815611,2.869707891,1.450259802,1.248076638,1.027023456,0,5.132910332,0,4.624196157,1.472072929,0,0.952304376,1.757421186,0,0,0
21.21238095,0,0,0,0,0,0,0,0.399008268,2.087848434,0,0,0.628153572,0.456712581,0,0,0,0.794278059,0.749157913,0,0,0,0.752329238,0,0,0.711798414,0,0,0,0.325381377,0.860747691,0,0,0,0.700034332,0,0.713859771,0,0,0,0,0,0,0,0,0,0.316749332,0,0,0,0,0,0,0.564829734,0.54585344,0,0,0,0,0.471789384,0,0.999876767,0,0.454965624,0,0,0.603592148,0,0,0,0,0,0,0,0,1.151133823,0,0.741225892,0,0,0,0,0
21.34820513,0,0,0,5.896864552,0,0,1.639945596,0,3.264162014,0,2.03295859,0,0,2.137578895,3.125069357,4.791408637,4.466185259,4.26302705,4.604724314,0,0,0,0,0,4.510273816,1.799247311,0,3.608951727,1.678638147,4.537350899,1.704279872,2.075813113,0,0,0,2.08657437,3.440593164,0,0,0,3.148606517,0,0,0,2.434483607,0,0,0,0,5.815511337,0,0,0,0,0,4.0544316,2.842078027,4.544058871,3.37473201,2.477924698,4.12701989,0,0,0,0,4.47662007,0,0,2.066276106,3.156423191,3.592709118,1.086654955,2.201620028,0,0,0.998839047,1.950837119,5.248639303,0,3.301737736,0,2.622847053
21.405,0,0,0,5.076164091,0,0,0,0,3.751549411,0,0,0.797010675,0,0,3.437696144,4.928197614,4.961306202,4.486018223,3.656993692,0,0.402571097,0,0,0,4.797126029,0,0,3.104196529,1.942042269,4.534430058,0,1.649774458,2.128505232,1.601632316,0,1.802117872,3.380896564,0,0,0,2.888580965,0,0,0,2.18279951,0,0,0,0.463045445,6.242782981,0,0,0,0,0,3.851721208,2.715334781,4.403329036,3.856718095,0,0,0,0,0,0,4.88181071,0,0,1.709928372,3.875457854,3.857513446,1.255243483,2.911515468,8.09558315,2.286602505,0.836095696,1.772496279,4.812061312,0,0,0,2.546401755
21.49942857,0,0,0,0,2.793312445,0,0,1.206622626,2.179475945,0,0,4.146584976,2.892128265,0,0,1.406185743,0.6917466,0.604219016,0,0,0,0,1.159900959,0,0.870703958,0,0.588046077,0,0.199888398,1.244012712,0,0,0.52408106,1.102754309,0,0.777549821,1.301074537,4.439525677,0,0,3.363599497,0,0,0,3.91473207,0,0,2.661170947,0,0,0,6.077816534,1.665433685,0.866864357,0,0,1.767074664,0,0.609241131,7.938132562,0,0,1.127425916,0,0,0.496370667,0,0,0,0,0,0,0,0,1.803450762,3.286729453,0.616490642,0.965880992,0,0,8.618337365,3.566562126
