"","mp"
"15.45769231",1.81708238571795
"15.62272727",1.92980274209091
"16.3974359",1.81726101476923
"17.40942623",1.19074281045902
"19.52538462",1.84654836389744
"19.72268293",2.61683481458537
"20.361875",0.9723773593125
"21.405",1.35048369160526
"26.78859155",2.36858101519718
"30.80365385",1.40633631328846
"33.63655172",1.66372947017241
"37.56363636",1.68547323495455
